URL,Color,Body_type,Fuel_type,Engine_cc
contactcars.com/ar/used-cars/mercedes-c200/e9b01afa69b1,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/renault-megane/d62c684b2fc3,White,Sedan,Gas,1300
contactcars.com/ar/new-cars/jetour-t2/for-sale/86d612ab5891,Green,SUV,Gas,1500
contactcars.com/ar/used-cars/bmw-318i/bf1cdb8d67f6,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/ford-focus/f8317862a35a,Maroon,Hatchback,Gas,1600
contactcars.com/ar/used-cars/renault-logan/714d3f2f70b2,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/brilliance-frv/126d39565570,White,Hatchback,Gas,1500
contactcars.com/ar/used-cars/renault-kadjar/28fac6df0294,Silver,SUV,Gas,1200
contactcars.com/ar/used-cars/daewoo-juliet/c936fe5814fa,White,Hatchback,Natural Gas,1500
contactcars.com/ar/used-cars/cupra-leon/e620e1e5cba0,Bronze,Hatchback,Gas,1400
contactcars.com/ar/used-cars/kia-picanto/8676de9178ff,Black,Hatchback,Gas,1300
contactcars.com/ar/used-cars/skoda-kodiaq/5008f205ab95,Gray,SUV,Gas,1400
contactcars.com/ar/used-cars/peugeot-301/8293a22707b7,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/fiat-tempra/08549c90cd6a,Black,Sedan,Gas,1400
contactcars.com/ar/used-cars/volkswagen-passat/5badc2e2b3da,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-cla_180/f3911feb8f15,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/lada-granta/c7d7939fdffd,Red,Sedan,Natural Gas,1600
contactcars.com/ar/used-cars/renault-duster/355818334128,Blue,SUV,Gas,1600
contactcars.com/ar/used-cars/opel-grand_land/7133fe9270ec,White,SUV,Gas,1600
contactcars.com/ar/used-cars/toyota-corolla/58940c010f72,Dark Grey,Sedan,Gas,1600
contactcars.com/ar/used-cars/peugeot-2008/1ac577b9225d,Navy Blue,Hatchback,Gas,1600
contactcars.com/ar/used-cars/chery-arrizo_5/97694cab809b,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-x3/09f9ed272f7d,Dark Grey,SUV,Gas,3000
contactcars.com/ar/used-cars/renault-kadjar/650e3dfbe583,White,SUV,Gas,1200
contactcars.com/ar/used-cars/ford-focus/f8ea55016c8f,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/skoda-fantasia/4c64b56f5be4,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-sandero_stepway/281f7cca9d1f,Gray,Hatchback,Gas,1600
contactcars.com/ar/used-cars/fiat-punto/8afe6598714a,Gray,Hatchback,Gas,1300
contactcars.com/ar/used-cars/suzuki-grand_vitara/045572b31eb0,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/skoda-octavia_a8/34fd15bf1f41,Gray,Sedan,Gas,1400
contactcars.com/ar/used-cars/fiat-tipo/3ec5b1ecc203,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/nissan-qashqai/a1652e7cfdc0,Maroon,SUV,Gas,1600
contactcars.com/ar/used-cars/volkswagen-jetta/1f2fc7eeb29e,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/renault-duster/78420f74c6f1,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/bmw-320i/40cc21c7cba3,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/mg-zs/ec3f01ca6158,Red,SUV,Gas,1500
contactcars.com/ar/used-cars/mitsubishi-lancer/82c16e9b72ac,Silver,Sedan,Gas,1300
contactcars.com/ar/used-cars/kia-sportage/5008cdc8fcb7,Silver,SUV,Gas,1600
contactcars.com/ar/used-cars/toyota-fortuner/5741c01c87ae,Silver,Hatchback,Gas,4000
contactcars.com/ar/used-cars/kia-rio/61677ebcc14b,Maroon,Hatchback,Gas,1400
contactcars.com/ar/used-cars/mg-5/759165ead37d,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/kia-sportage/65efafefc9cf,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/seat-toledo/30222d29ea6c,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/jac-s2/a562824a3ace,Black,Hatchback,Natural Gas,1600
contactcars.com/ar/used-cars/fiat-tipo/94310e11bd91,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/hyundai-elantra_md/11ae2055a1e4,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/opel-corsa/for-sale/2f408ef55015,Black,Hatchback,Gas,1200
contactcars.com/ar/used-cars/haval-h6/a3a565fcf88c,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/kia-sportage/for-sale/9fbe0afa75b8,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/zotye-t600/6f5edc5efe3c,Brown,SUV,Diesel,1500
contactcars.com/ar/used-cars/opel-astra/c5137cc79803,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/land_rover-range_rover_evoque/75502dc757ee,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/ssangyong-torres/60e61b371a4c,White,SUV,Gas,1500
contactcars.com/ar/new-cars/mg-7/for-sale/51dd99b04ab8,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-tucson_nx4e/26f03c44751e,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/fiat-tipo/a139bc607988,Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-megane/c58c635964c9,Bronze,Sedan,Gas,1600
contactcars.com/ar/new-cars/gac-gs4/for-sale/2e8e73df176c,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/gac-empow/for-sale/e774b466b6a1,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/chevrolet-n300/2cdc204fe94b,Gray,Van,Natural Gas,1200
contactcars.com/ar/used-cars/renault-logan/c3a84509a4d3,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-c200/7fff611fa1e0,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/new-cars/gac-empow/for-sale/ce2d49797e0c,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/proton-gen_2/4dab03e7226a,Black,Hatchback,Gas,1600
contactcars.com/ar/used-cars/chevrolet-aveo/497bddbd2ef8,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/opel-grand_land/59e50ef552f8,Silver,SUV,Gas,1600
contactcars.com/ar/used-cars/ford-fusion/3d8a007434bb,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/citroen-c_elysee/dc051fc1296f,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/seat-leon/for-sale/c185d24c12da,Black,Hatchback,Gas,1400
contactcars.com/ar/new-cars/seat-leon/for-sale/63921662afca,Black,Hatchback,Gas,1400
contactcars.com/ar/used-cars/mg-5/fb212f8713a7,Beige,Sedan,Gas,1500
contactcars.com/ar/used-cars/volvo-xc_60/74c81c6b6921,Navy Blue,SUV,Gas,2000
contactcars.com/ar/used-cars/renault-megane/51cd92e3e588,Brown,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-n300/1c8705df2868,White,Van,Gas,1200
contactcars.com/ar/used-cars/chevrolet-optra/64013bb1640e,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/renault-logan/681ddeaf96b8,Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/dodge-durango/2a3bac85dcd1,Black,SUV,Gas,5700
contactcars.com/ar/used-cars/byd-f3/b850c552c759,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-s500/f08ae56cf143,Black,Sedan,Gas,5500
contactcars.com/ar/used-cars/polestar-2/a8f6f971aa63,Gray,Sedan,Electric,
contactcars.com/ar/used-cars/skoda-octavia/6ae0dc7ce18e,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-lanos/814317d796d9,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/chery-envy/fd6486183c50,Black,Sedan,Diesel,1500
contactcars.com/ar/used-cars/dfsk-eagel_580/e91a5617d8a8,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/nissan-sentra/e89c03a840d0,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/ssangyong-xlv/f21dd6685b6e,Brown,SUV,Gas,1600
contactcars.com/ar/used-cars/nissan-juke/2229c83a14e5,White,SUV,Gas,1600
contactcars.com/ar/used-cars/speranza-a516/b0c9c3b4b3ec,Gold,Sedan,Gas,1300
contactcars.com/ar/used-cars/mitsubishi-lancer_shark/b86b62786d8b,Bronze,Sedan,Gas,1600
contactcars.com/ar/used-cars/nissan-sunny/2cc34aa5b94a,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/chery-arrizo_5/0517c4b529f9,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/mitsubishi-lancer_shark/7cba0e7c7595,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/mg-mg_3/3aef0f53f072,White,Hatchback,Gas,1500
contactcars.com/ar/used-cars/suzuki-sx4/608f2358942b,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/nissan-sunny/5778e66e8bae,Bronze,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-e200/d4d364287896,Silver,Sedan,Gas,1800
contactcars.com/ar/used-cars/chevrolet-n300/c136e9799dcd,Gray,,Gas,1300
contactcars.com/ar/used-cars/chevrolet-lanos/1525fea27d56,Maroon,Sedan,Gas,1500
contactcars.com/ar/used-cars/kia-xceed/47d61a9a4ed3,White,Hatchback,Gas,1400
contactcars.com/ar/used-cars/nissan-sunny/e036f6624907,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/daihatsu-grand_terios/293da2ed29cf,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/mg-6/6d0fb9217e0e,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-elantra_hd/bc950c14f0b0,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-sandero/b1f07f92e4e6,Dark Grey,Hatchback,Gas,1600
contactcars.com/ar/used-cars/kia-carens/b55563e97037,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/kia-carens/3b1c218fffa0,Red,Hatchback,Gas,1600
contactcars.com/ar/used-cars/chevrolet-lanos/fb5b1302dfda,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/seat-leon/3632fb530d43,Navy Blue,Hatchback,Gas,1600
contactcars.com/ar/used-cars/toyota-yaris/72cd16f7df47,Black,Sedan,Gas,1400
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/e7c60a558921,Black,Coupe,Gas,2000
contactcars.com/ar/new-cars/mitsubishi-xpander/for-sale/9f29862fe710,Gray,Station,Gas,1500
contactcars.com/ar/used-cars/hyundai-i10/a503225ea24f,Black,Hatchback,Gas,1100
contactcars.com/ar/new-cars/cupra-leon/for-sale/5bb21eeda1d9,Beige,Hatchback,Gas,1500
contactcars.com/ar/new-cars/volkswagen-tayron/for-sale/99f86a9d4a5e,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/mercedes-e200/for-sale/4364bb03964b,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/citroen-xsara/0dc11ce47418,Silver,Hatchback,Gas,1400
contactcars.com/ar/used-cars/mitsubishi-lancer_puma/fbd8a0e91f3a,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-a200/4b4e4e83647d,White,Sedan,Gas,1400
contactcars.com/ar/new-cars/kia-sportage/for-sale/0df3f95dfa63,White,SUV,Gas,1600
contactcars.com/ar/used-cars/chevrolet-aveo/7b3bac853760,Bronze,Sedan,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/43a0f5d6647b,Gray,Sedan,Gas,1400
contactcars.com/ar/new-cars/xpeng-g9/for-sale/9c7c3303f526,Black,SUV,Electric,
contactcars.com/ar/used-cars/geely-x_7/d30306af1c7f,Brown,SUV,Gas,1300
contactcars.com/ar/new-cars/kia-sportage/for-sale/9d1cc674c65c,White,Hatchback,Gas,1600
contactcars.com/ar/used-cars/kia-picanto/f61770cdab23,White,Hatchback,Gas,1200
contactcars.com/ar/used-cars/skoda-superb/2b6bb313e386,White,Sedan,Gas,1400
contactcars.com/ar/new-cars/mercedes-cla_200/for-sale/982dbd7fafa7,Black,Sedan,Gas,1300
contactcars.com/ar/used-cars/opel-astra/365d857ebd20,Gray,Sedan,Gas,1400
contactcars.com/ar/new-cars/hyundai-avante/for-sale/a62f725f1d05,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/citroen-c_elysee/246a2db9060b,Champagne,Sedan,Hybrid,1600
contactcars.com/ar/used-cars/daihatsu-grand_terios/0e0235a5a207,Red,SUV,Gas,1500
contactcars.com/ar/new-cars/kia-grand_cerato/for-sale/8729f6d5a359,White,Sedan,Gas,1600
contactcars.com/ar/new-cars/kia-k3/for-sale/5c790f83683e,White,Sedan,Gas,1600
contactcars.com/ar/new-cars/jeep-grand_cherokee/for-sale/1586a89e6cb3,Gray,SUV,Gas,3600
contactcars.com/ar/new-cars/kia-grand_cerato/for-sale/d4189b41dd11,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/volkswagen-eos/d76d0f2c062c,Red,Sedan,Gas,1600
contactcars.com/ar/new-cars/kia-sorento/for-sale/44bf7e69eba8,Black,SUV,Hybrid,1600
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/21614dadb86e,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/mercedes-eqs_450+/c630e9216125,Dark Grey,Sedan,Electric,
contactcars.com/ar/new-cars/byd-l3/for-sale/36669c0ff0df,White,,Electric,
contactcars.com/ar/new-cars/byd-e2/for-sale/0ee476075936,Gray,Hatchback,Electric,
contactcars.com/ar/new-cars/kia-sportage/for-sale/4e08396b4026,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/citroen-c4/175166b47d17,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/alfa_romeo-mito/e18afeb45ce5,White,Coupe,Gas,1400
contactcars.com/ar/used-cars/audi-a3/bfe2c18f762a,Black,Sedan,Gas,1400
contactcars.com/ar/new-cars/jetour-t2/for-sale/e0dcd74861bc,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/chevrolet-lanos/d87d2dc6d280,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c200/0c0a153e5cf3,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/range_rover-vogue/for-sale/ecca6c4c7d3c,Black,SUV,Gas,3000
contactcars.com/ar/used-cars/bmw-316i/db2d1defdb0d,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-megane/e0364cf34765,,,,
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/74069f1ce62b,Red,SUV,Gas,2000
contactcars.com/ar/used-cars/peugeot-301/fc59afd73d09,Brown,Sedan,Gas,1500
contactcars.com/ar/used-cars/jeep-cherokee/266f0b5b2a83,Blue,Station,Gas,4000
contactcars.com/ar/used-cars/toyota-corolla/f31127bb06b1,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/2fed0298c559,White,Pickup,Gas,1500
contactcars.com/ar/new-cars/mercedes-glc_43/for-sale/b1d9331f79bb,Dark Grey,SUV,Gas,2000
contactcars.com/ar/new-cars/mercedes-v300/for-sale/bb982e92250e,Black,Van,Gas,2000
contactcars.com/ar/new-cars/chevrolet-optra/for-sale/397462129cfc,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-c200/for-sale/200120c614a7,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/635c09f08e8b,Blue,Sedan,Gas,1500
contactcars.com/ar/new-cars/bmw-320i/for-sale/6dd811fbd905,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/new-cars/jaguar-f_pace/for-sale/dc9037cb09cd,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/peugeot-406/138e53a63aa2,Baby Blue,Sedan,Gas,2000
contactcars.com/ar/used-cars/dfsk-eagel_580/b0b029a810ce,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/chevrolet-optra/a3c60fb79889,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/hyundai-coupe/8a7245e1aaf4,Red,Coupe,Gas,2000
contactcars.com/ar/used-cars/hyundai-elantra/7bbfc5dc6086,Green,Sedan,Gas,1600
contactcars.com/ar/new-cars/hyundai-elantra_ad/for-sale/ddbef3bb7bbb,Black,Sedan,Gas,1600
contactcars.com/ar/new-cars/hyundai-elantra_ad/for-sale/2ce783ae541e,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/peugeot-405/919349615990,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/honda-civic/036a8d8cb70b,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/geely-gx3_pro/f3f2c6c2ba19,Red,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-e_250/39e68597aab9,Black,Sedan,Gas,1400
contactcars.com/ar/new-cars/opel-grand_land/for-sale/2656c0fc8508,Dark Grey,SUV,Gas,1600
contactcars.com/ar/new-cars/bmw-x7/for-sale/5ccdd191fb19,Black,SUV,Gas,4400
contactcars.com/ar/used-cars/bmw-x1/6db0fc2c7de0,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/mercedes-glc_200/for-sale/792a6675b092,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/nissan-qashqai/6b4102d9adbd,Maroon,SUV,Gas,1200
contactcars.com/ar/new-cars/toyota-bz3x/for-sale/0477979755df,White,SUV,Electric,
contactcars.com/ar/used-cars/chevrolet-lanos/366bd3ea7491,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/byd-song_l/for-sale/c272104cf1ef,Black,Hatchback,Electric,
contactcars.com/ar/used-cars/toyota-fortuner/3fd261b6c964,White,SUV,Gas,4000
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/9f522b4c93eb,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/5c43b1775346,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/skoda-karoq/for-sale/22ab7529dc2b,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/kia-sportage/bfed1b55b903,Champagne,SUV,Gas,1600
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/7fea82a1cce0,White,Coupe,Gas,2000
contactcars.com/ar/new-cars/jetour-t2/for-sale/9059e5717b06,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/toyota-fortuner/69d433c707fb,Brown,Hatchback,Gas,4000
contactcars.com/ar/used-cars/toyota-fortuner/a8b1fb8a4ad4,White,Hatchback,Gas,4000
contactcars.com/ar/new-cars/byd-seagull/for-sale/b333b473782e,Beige,Hatchback,Electric,
contactcars.com/ar/used-cars/lada-2107/7e82ecc88a81,White,Sedan,Gas,1600
contactcars.com/ar/new-cars/baic-bj30/for-sale/7621d34f65c8,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/fiat-500x/for-sale/f1ac4110fdc9,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/nissan-sentra/for-sale/1004e1d4f185,Maroon,Sedan,Gas,1600
contactcars.com/ar/new-cars/nissan-sunny/for-sale/fa0fd6e07cb6,Bronze,Sedan,Gas,1500
contactcars.com/ar/new-cars/toyota-fortuner/for-sale/9be1012addf2,Black,SUV,Gas,4000
contactcars.com/ar/new-cars/seat-leon/for-sale/f2f039a67f6b,Dark Grey,SUV,Gas,1400
contactcars.com/ar/new-cars/rox-01/for-sale/27d60564b3dd,Black,SUV,Hybrid,1500
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/4da4fd173f6f,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/toyota-land_cruiser/for-sale/1e6a0399d277,Black,SUV,Gas,3500
contactcars.com/ar/new-cars/chevrolet-optra/for-sale/38e2d3bfbba4,Red,Sedan,Gas,1500
contactcars.com/ar/new-cars/peugeot-5008/for-sale/552932e711df,Dark Grey,SUV,Gas,1600
contactcars.com/ar/new-cars/cupra-terramar/for-sale/130a49596ccb,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/cupra-terramar/for-sale/d2a0b5130d4e,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/seat-ateca/for-sale/ded31e613b21,Blue,SUV,Gas,1400
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/377cf27fc03a,Gray,SUV,Gas,1400
contactcars.com/ar/new-cars/volkswagen-tayron/for-sale/e46abaccbd19,Dark Grey,SUV,Gas,1400
contactcars.com/ar/new-cars/audi-q7/for-sale/9701633c01b2,White,SUV,Gas,2000
contactcars.com/ar/new-cars/range_rover-vogue/for-sale/2103403e18e4,Dark Grey,SUV,Gas,3000
contactcars.com/ar/new-cars/kia-sportage/for-sale/34e77b153baf,Silver,SUV,Gas,1600
contactcars.com/ar/new-cars/mercedes-v300/for-sale/1e9385fc97ae,Black,Van,Gas,2000
contactcars.com/ar/used-cars/land_rover-new_range_rover/73b267288c56,Black,SUV,Gas,3000
contactcars.com/ar/new-cars/mercedes-c200/for-sale/091a733d6c2e,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/hyundai-i30/for-sale/22f19980278a,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-gla_200/65c4fa662dfe,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/mercedes-c200/f034208a85c8,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/b435cebd593f,White,Sedan,Gas,1400
contactcars.com/ar/used-cars/renault-megane/5c2b7c23c8c2,Maroon,Sedan,Gas,1600
contactcars.com/ar/new-cars/rox-01/for-sale/98b44182fdfa,Green,SUV,Electric,
contactcars.com/ar/new-cars/mg-zs/for-sale/82bbf00fb7624e4c9632d560184f6d30,Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/range_rover-velar/4d1bee6c1fa5,Dark Grey,SUV,Gas,2000
contactcars.com/ar/new-cars/jac-js2/for-sale/e82b371233da,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/jac-j7/for-sale/ca119e901bf2,Red,Sedan,Gas,1600
contactcars.com/ar/new-cars/soueast-s_06/for-sale/303c9dc45190,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/soueast-s_09/for-sale/01744b7be435,Green,SUV,Gas,1600
contactcars.com/ar/used-cars/peugeot-301/0b0758409f47,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/mazda-3/a291b59ebe97,Gold,Sedan,Gas,1600
contactcars.com/ar/used-cars/skoda-octavia_a7/4a3fd7924db2,Blue,Sedan,Gas,1400
contactcars.com/ar/new-cars/hyundai-accent/for-sale/18a55c73b551,Bronze,Sedan,Gas,1600
contactcars.com/ar/new-cars/jetour-t1/for-sale/b4ee2e8e5382,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/c905fa3001de,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/ford-kuga/49e03b215946,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/geely-emgrand/for-sale/821272de71d3,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/new-cars/chery-tiggo_4_pro/for-sale/d21a9456b1b9,Silver,Hatchback,Gas,1500
contactcars.com/ar/used-cars/peugeot-307/e61b19c7f2a2,Silver,Station,Gas,1600
contactcars.com/ar/used-cars/porsche-cayenne_s/d3a4bf19aa39,Blue,SUV,Gas,3000
contactcars.com/ar/new-cars/toyota-corolla/for-sale/c3324d30ed6d,Beige,Sedan,Gas,1600
contactcars.com/ar/used-cars/range_rover-svr/421b11a9b71b,Black,SUV,Gas,5000
contactcars.com/ar/used-cars/range_rover-vogue/9d60670eb2ad,White,SUV,Gas,5000
contactcars.com/ar/used-cars/bmw-x6/c88e7ead93bd,Black,SUV,Gas,4400
contactcars.com/ar/used-cars/chevrolet-camaro/aabed5bc9b56,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/land_rover-land_rover/6616de3ec32e,Gray,SUV,Gas,2000
contactcars.com/ar/used-cars/range_rover-velar/5f9e90dd3c70,White,SUV,Gas,2000
contactcars.com/ar/used-cars/mg-6/71d7205f6296,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-318i/bd61b0d8239b,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/seat-arona/755af4f19475,Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/fiat-131/d615377f119d,Orange,,Gas,1300
contactcars.com/ar/used-cars/opel-insignia/02c3d2b296f1,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/chevrolet-cruze/cdb17a83291d,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-316i/7706249b1840,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/jetour-x90_plus/0cf017b9dbcb,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/10a2098bf95f,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-e_coupe/8257ff261421,Gray,Coupe,Gas,3000
contactcars.com/ar/used-cars/bmw-340i/10c0a56a79fb,Black,Sedan,Gas,3000
contactcars.com/ar/used-cars/ford-fusion/59069f2797a7,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/3686826c9016,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/renault-duster/425a308a7114,Dark Grey,,Gas,1600
contactcars.com/ar/used-cars/hyundai-accent/34598d074a91,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/golf_car-club_car/1ad8dca18100,Navy Blue,,Electric,
contactcars.com/ar/used-cars/kia-picanto/c99f25ecf3dc,Champagne,Hatchback,Gas,1200
contactcars.com/ar/used-cars/chevrolet-optra/7e975d1dab38,,,,
contactcars.com/ar/new-cars/mercedes-c_180_station/for-sale/14582b044513,Navy Blue,Sedan,Gas,1400
contactcars.com/ar/used-cars/fiat-uno/dea5117e1b02,Maroon,Hatchback,Gas,1000
contactcars.com/ar/used-cars/mercedes-c180/0551e02d1a77,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-glc_300/acbdc95c307d,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/090bbc33592b,White,Sedan,Diesel,1500
contactcars.com/ar/used-cars/mitsubishi-lancer_puma/88cb23d3b823,Gray,Hatchback,Gas,1300
contactcars.com/ar/used-cars/bmw-316i/04c394947469,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/chery-tiggo_7/0658a6ad32a8,Dark Grey,SUV,Gas,1500
contactcars.com/ar/new-cars/opel-grand_land/for-sale/453d08077a37,White,SUV,Gas,1600
contactcars.com/ar/new-cars/peugeot-2008/for-sale/78ed1f6de571,Turquoise,SUV,Gas,1400
contactcars.com/ar/new-cars/skoda-octavia/for-sale/88f7b134fa4f,Silver,Sedan,Gas,1400
contactcars.com/ar/new-cars/hyundai-elantra_ad/for-sale/30c2e3e7ac7c,White,Sedan,Gas,1600
contactcars.com/ar/new-cars/mg-zs/for-sale/b8f9102d57f3,Red,SUV,Gas,1500
contactcars.com/ar/new-cars/nissan-juke/for-sale/1df206a0b2c9,Gray,SUV,Gas,1000
contactcars.com/ar/new-cars/nissan-sunny/for-sale/8bd917915424,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/changan-cs55_plus/for-sale/57068a83cdce,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/nissan-sunny/for-sale/3d914d2d20e6,Silver,Sedan,Gas,1500
contactcars.com/ar/new-cars/changan-cs55_plus/for-sale/9ab59515f109,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/seat-leon/for-sale/2e3b2ef9b532,Gray,Hatchback,Gas,1400
